Study,Sample,Mouse,Vendor (full),Vendor name,Location [Geographical region (city/state)],Country ,Centre Name,Institute,Country,Location [Geographical region (city/state)],Continent,Compartment,Alternative sample name,Biosample number,Diet,Dietary Supplement,Age,Sex,Barrier,Publication,Genetic background,Strain,Genotype,Notes,Library Layout,Library Selection,Treatment,Exclude,Luminal contents?,Ex-GF,
PRJNA544874,SRR9677890,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865756,SAMN11865756,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677891,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865757,SAMN11865757,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677892,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865750,SAMN11865750,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,Control,,Faecal,,
PRJNA544874,SRR9677893,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865751,SAMN11865751,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient,,Faecal,,
PRJNA544874,SRR9677894,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865748,SAMN11865748,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,Control,,Faecal,,
PRJNA544874,SRR9677895,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865749,SAMN11865749,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,Control,,Faecal,,
PRJNA544874,SRR9677896,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865754,SAMN11865754,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient,,Faecal,,
PRJNA544874,SRR9677897,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865755,SAMN11865755,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677898,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865752,SAMN11865752,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient,,Faecal,,
PRJNA544874,SRR9677899,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865753,SAMN11865753,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient,,Faecal,,
PRJNA544874,SRR9677900,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865727,SAMN11865727,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677901,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865726,SAMN11865726,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677902,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865725,SAMN11865725,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677903,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865724,SAMN11865724,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677904,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865723,SAMN11865723,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677905,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865722,SAMN11865722,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677906,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865721,SAMN11865721,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677907,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865720,SAMN11865720,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677908,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865719,SAMN11865719,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677909,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865718,SAMN11865718,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677910,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865736,SAMN11865736,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,Control,,Faecal,,
PRJNA544874,SRR9677911,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865737,SAMN11865737,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,Control,,Faecal,,
PRJNA544874,SRR9677912,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865728,SAMN11865728,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677913,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865729,SAMN11865729,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677914,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865730,SAMN11865730,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677915,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865731,SAMN11865731,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677916,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865732,SAMN11865732,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677917,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865733,SAMN11865733,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677918,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865734,SAMN11865734,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677919,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865776,SAMN11865776,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,Control,,Faecal,,
PRJNA544874,SRR9677920,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865777,SAMN11865777,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,Control,,Faecal,,
PRJNA544874,SRR9677921,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865772,SAMN11865772,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677922,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865773,SAMN11865773,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,Control,,Faecal,,
PRJNA544874,SRR9677923,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865774,SAMN11865774,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,Control,,Faecal,,
PRJNA544874,SRR9677924,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865775,SAMN11865775,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,Control,,Faecal,,
PRJNA544874,SRR9677925,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865768,SAMN11865768,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677926,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865769,SAMN11865769,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677927,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865770,SAMN11865770,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677928,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865771,SAMN11865771,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677929,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865807,SAMN11865807,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677930,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865806,SAMN11865806,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677931,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865706,SAMN11865706,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677932,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865707,SAMN11865707,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677933,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865704,SAMN11865704,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient,,Faecal,,
PRJNA544874,SRR9677934,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865802,SAMN11865802,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677935,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865702,SAMN11865702,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient,,Faecal,,
PRJNA544874,SRR9677936,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865804,SAMN11865804,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677937,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865700,SAMN11865700,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,Control,,Faecal,,
PRJNA544874,SRR9677938,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865701,SAMN11865701,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,Control,,Faecal,,
PRJNA544874,SRR9677939,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865801,SAMN11865801,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677940,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865800,SAMN11865800,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient,,Faecal,,
PRJNA544874,SRR9677941,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865747,SAMN11865747,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,Control,,Faecal,,
PRJNA544874,SRR9677942,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865746,SAMN11865746,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,Control,,Faecal,,
PRJNA544874,SRR9677943,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865739,SAMN11865739,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,Control,,Faecal,,
PRJNA544874,SRR9677944,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865738,SAMN11865738,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,Control,,Faecal,,
PRJNA544874,SRR9677945,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865741,SAMN11865741,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient,,Faecal,,
PRJNA544874,SRR9677946,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865740,SAMN11865740,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,Control,,Faecal,,
PRJNA544874,SRR9677947,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865743,SAMN11865743,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient,,Faecal,,
PRJNA544874,SRR9677948,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865735,SAMN11865735,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677949,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865821,SAMN11865821,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677950,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865820,SAMN11865820,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677951,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865819,SAMN11865819,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677952,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865818,SAMN11865818,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677953,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865825,SAMN11865825,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677954,C57BL/6 IL-17RAko,"Amgen, Washington",Amgen,Washington,USA,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865824,SAMN11865824,Chow,None,NA,NA,,,C57BL/6,C57BL/6,IL-17RA ko,,PAIRED,RANDOM,IL-17RA deficient + GvHD,,Faecal,,
PRJNA544874,SRR9677955,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865823,SAMN11865823,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
PRJNA544874,SRR9677956,C57BL/6,"Animal Resource Center, Perth",Animal Resource Center,Perth,Australia,UNIVERSITY OF QUEENSLAND,QIMR Berghofer Medical Reasearch Institute,Australia,"Brisbane, Queensland",Oceania,Faeces,SAMN11865822,SAMN11865822,Chow,None,NA,NA,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,RANDOM,GvHD,,Faecal,,
